word,block,response,totcount,count,proportion,language,uni_lemma
book,solidity,solid,6,5,0.8333333333333334,Mandarin (Taiwanese),book
book,solidity,solid,6,5,0.8333333333333334,Spanish (European),book
book,solidity,solid,6,5,0.8333333333333334,French (French),book
boots,category_organization,material,8,4,0.5,English (American),boots
boots,category_organization,material,8,4,0.5,English (Australian),boots
boots,category_organization,material,8,4,0.5,Catalan,boots
boots,category_organization,material,8,4,0.5,Japanese,boots
boots,category_organization,material,8,4,0.5,Turkish,boots
boots,category_organization,material,8,4,0.5,Turkish,boots
boots,category_organization,material,8,4,0.5,Spanish (Mexican),boots
boots,category_organization,material,8,4,0.5,Russian,boots
boots,category_organization,material,8,4,0.5,Russian,boots
boots,category_organization,material,8,4,0.5,Russian,boots
boots,category_organization,material,8,4,0.5,Kiswahili,boots
boots,category_organization,material,8,4,0.5,Spanish (European),boots
boots,category_organization,material,8,4,0.5,French (French),boots
boots,category_organization,shape,8,4,0.5,English (American),boots
boots,category_organization,shape,8,4,0.5,English (Australian),boots
boots,category_organization,shape,8,4,0.5,Catalan,boots
boots,category_organization,shape,8,4,0.5,Japanese,boots
boots,category_organization,shape,8,4,0.5,Turkish,boots
boots,category_organization,shape,8,4,0.5,Turkish,boots
boots,category_organization,shape,8,4,0.5,Spanish (Mexican),boots
boots,category_organization,shape,8,4,0.5,Russian,boots
boots,category_organization,shape,8,4,0.5,Russian,boots
boots,category_organization,shape,8,4,0.5,Russian,boots
boots,category_organization,shape,8,4,0.5,Kiswahili,boots
boots,category_organization,shape,8,4,0.5,Spanish (European),boots
boots,category_organization,shape,8,4,0.5,French (French),boots
boots,count_mass,count noun,8,5,0.625,English (American),boots
boots,count_mass,count noun,8,5,0.625,English (Australian),boots
boots,count_mass,count noun,8,5,0.625,Catalan,boots
boots,count_mass,count noun,8,5,0.625,Japanese,boots
boots,count_mass,count noun,8,5,0.625,Turkish,boots
boots,count_mass,count noun,8,5,0.625,Turkish,boots
boots,count_mass,count noun,8,5,0.625,Spanish (Mexican),boots
boots,count_mass,count noun,8,5,0.625,Russian,boots
boots,count_mass,count noun,8,5,0.625,Russian,boots
boots,count_mass,count noun,8,5,0.625,Russian,boots
boots,count_mass,count noun,8,5,0.625,Kiswahili,boots
boots,count_mass,count noun,8,5,0.625,Spanish (European),boots
boots,count_mass,count noun,8,5,0.625,French (French),boots
boots,count_mass,mass noun,8,3,0.375,English (American),boots
boots,count_mass,mass noun,8,3,0.375,English (Australian),boots
boots,count_mass,mass noun,8,3,0.375,Catalan,boots
boots,count_mass,mass noun,8,3,0.375,Japanese,boots
boots,count_mass,mass noun,8,3,0.375,Turkish,boots
boots,count_mass,mass noun,8,3,0.375,Turkish,boots
boots,count_mass,mass noun,8,3,0.375,Spanish (Mexican),boots
boots,count_mass,mass noun,8,3,0.375,Russian,boots
boots,count_mass,mass noun,8,3,0.375,Russian,boots
boots,count_mass,mass noun,8,3,0.375,Russian,boots
boots,count_mass,mass noun,8,3,0.375,Kiswahili,boots
boots,count_mass,mass noun,8,3,0.375,Spanish (European),boots
boots,count_mass,mass noun,8,3,0.375,French (French),boots
boots,solidity,solid,8,8,1,English (American),boots
boots,solidity,solid,8,8,1,English (Australian),boots
boots,solidity,solid,8,8,1,Catalan,boots
boots,solidity,solid,8,8,1,Japanese,boots
boots,solidity,solid,8,8,1,Turkish,boots
boots,solidity,solid,8,8,1,Turkish,boots
boots,solidity,solid,8,8,1,Spanish (Mexican),boots
boots,solidity,solid,8,8,1,Russian,boots
boots,solidity,solid,8,8,1,Russian,boots
boots,solidity,solid,8,8,1,Russian,boots
boots,solidity,solid,8,8,1,Kiswahili,boots
boots,solidity,solid,8,8,1,Spanish (European),boots
boots,solidity,solid,8,8,1,French (French),boots
bottle,category_organization,material,9,3,0.3333333333333333,English (American),bottle
bottle,category_organization,material,9,3,0.3333333333333333,Mandarin (Beijing),bottle
bottle,category_organization,material,9,3,0.3333333333333333,Mandarin (Beijing),bottle
bottle,category_organization,material,9,3,0.3333333333333333,Korean,bottle
bottle,category_organization,material,9,3,0.3333333333333333,English (Australian),bottle
bottle,category_organization,material,9,3,0.3333333333333333,Cantonese,bottle
bottle,category_organization,material,9,3,0.3333333333333333,Catalan,bottle
bottle,category_organization,material,9,3,0.3333333333333333,Catalan,bottle
bottle,category_organization,material,9,3,0.3333333333333333,Turkish,bottle
bottle,category_organization,material,9,3,0.3333333333333333,Spanish (Mexican),bottle
bottle,category_organization,material,9,3,0.3333333333333333,Russian,bottle
bottle,category_organization,material,9,3,0.3333333333333333,Mandarin (Taiwanese),bottle
bottle,category_organization,material,9,3,0.3333333333333333,Mandarin (Taiwanese),bottle
bottle,category_organization,material,9,3,0.3333333333333333,Spanish (Peruvian),bottle
bottle,category_organization,material,9,3,0.3333333333333333,Spanish (European),bottle
bottle,category_organization,material,9,3,0.3333333333333333,Spanish (European),bottle
bottle,category_organization,material,9,3,0.3333333333333333,French (French),bottle
bottle,category_organization,material,9,3,0.3333333333333333,French (French),bottle
bottle,category_organization,shape,9,6,0.6666666666666666,English (American),bottle
bottle,category_organization,shape,9,6,0.6666666666666666,Mandarin (Beijing),bottle
bottle,category_organization,shape,9,6,0.6666666666666666,Mandarin (Beijing),bottle
bottle,category_organization,shape,9,6,0.6666666666666666,Korean,bottle
bottle,category_organization,shape,9,6,0.6666666666666666,English (Australian),bottle
bottle,category_organization,shape,9,6,0.6666666666666666,Cantonese,bottle
bottle,category_organization,shape,9,6,0.6666666666666666,Catalan,bottle
bottle,category_organization,shape,9,6,0.6666666666666666,Catalan,bottle
bottle,category_organization,shape,9,6,0.6666666666666666,Turkish,bottle
bottle,category_organization,shape,9,6,0.6666666666666666,Spanish (Mexican),bottle
bottle,category_organization,shape,9,6,0.6666666666666666,Russian,bottle
bottle,category_organization,shape,9,6,0.6666666666666666,Mandarin (Taiwanese),bottle
bottle,category_organization,shape,9,6,0.6666666666666666,Mandarin (Taiwanese),bottle
bottle,category_organization,shape,9,6,0.6666666666666666,Spanish (Peruvian),bottle
bottle,category_organization,shape,9,6,0.6666666666666666,Spanish (European),bottle
bottle,category_organization,shape,9,6,0.6666666666666666,Spanish (European),bottle
bottle,category_organization,shape,9,6,0.6666666666666666,French (French),bottle
bottle,category_organization,shape,9,6,0.6666666666666666,French (French),bottle
bottle,count_mass,count noun,6,5,0.8333333333333334,English (American),bottle
bottle,count_mass,count noun,6,5,0.8333333333333334,Mandarin (Beijing),bottle
bottle,count_mass,count noun,6,5,0.8333333333333334,Mandarin (Beijing),bottle
bottle,count_mass,count noun,6,5,0.8333333333333334,Korean,bottle
bottle,count_mass,count noun,6,5,0.8333333333333334,English (Australian),bottle
bottle,count_mass,count noun,6,5,0.8333333333333334,Cantonese,bottle
bottle,count_mass,count noun,6,5,0.8333333333333334,Catalan,bottle
bottle,count_mass,count noun,6,5,0.8333333333333334,Catalan,bottle
bottle,count_mass,count noun,6,5,0.8333333333333334,Turkish,bottle
bottle,count_mass,count noun,6,5,0.8333333333333334,Spanish (Mexican),bottle
bottle,count_mass,count noun,6,5,0.8333333333333334,Russian,bottle
bottle,count_mass,count noun,6,5,0.8333333333333334,Mandarin (Taiwanese),bottle
bottle,count_mass,count noun,6,5,0.8333333333333334,Mandarin (Taiwanese),bottle
bottle,count_mass,count noun,6,5,0.8333333333333334,Spanish (Peruvian),bottle
bottle,count_mass,count noun,6,5,0.8333333333333334,Spanish (European),bottle
bottle,count_mass,count noun,6,5,0.8333333333333334,Spanish (European),bottle
bottle,count_mass,count noun,6,5,0.8333333333333334,French (French),bottle
bottle,count_mass,count noun,6,5,0.8333333333333334,French (French),bottle
bottle,count_mass,mass noun,6,1,0.16666666666666666,English (American),bottle
bottle,count_mass,mass noun,6,1,0.16666666666666666,Mandarin (Beijing),bottle
bottle,count_mass,mass noun,6,1,0.16666666666666666,Mandarin (Beijing),bottle
bottle,count_mass,mass noun,6,1,0.16666666666666666,Korean,bottle
bottle,count_mass,mass noun,6,1,0.16666666666666666,English (Australian),bottle
bottle,count_mass,mass noun,6,1,0.16666666666666666,Cantonese,bottle
bottle,count_mass,mass noun,6,1,0.16666666666666666,Catalan,bottle
bottle,count_mass,mass noun,6,1,0.16666666666666666,Catalan,bottle
bottle,count_mass,mass noun,6,1,0.16666666666666666,Turkish,bottle
bottle,count_mass,mass noun,6,1,0.16666666666666666,Spanish (Mexican),bottle
bottle,count_mass,mass noun,6,1,0.16666666666666666,Russian,bottle
bottle,count_mass,mass noun,6,1,0.16666666666666666,Mandarin (Taiwanese),bottle
bottle,count_mass,mass noun,6,1,0.16666666666666666,Mandarin (Taiwanese),bottle
bottle,count_mass,mass noun,6,1,0.16666666666666666,Spanish (Peruvian),bottle
bottle,count_mass,mass noun,6,1,0.16666666666666666,Spanish (European),bottle
bottle,count_mass,mass noun,6,1,0.16666666666666666,Spanish (European),bottle
bottle,count_mass,mass noun,6,1,0.16666666666666666,French (French),bottle
bottle,count_mass,mass noun,6,1,0.16666666666666666,French (French),bottle
bottle,solidity,non-solid,9,1,0.1111111111111111,English (American),bottle
bottle,solidity,non-solid,9,1,0.1111111111111111,Mandarin (Beijing),bottle
bottle,solidity,non-solid,9,1,0.1111111111111111,Mandarin (Beijing),bottle
bottle,solidity,non-solid,9,1,0.1111111111111111,Korean,bottle
bottle,solidity,non-solid,9,1,0.1111111111111111,English (Australian),bottle
bottle,solidity,non-solid,9,1,0.1111111111111111,Cantonese,bottle
bottle,solidity,non-solid,9,1,0.1111111111111111,Catalan,bottle
bottle,solidity,non-solid,9,1,0.1111111111111111,Catalan,bottle
bottle,solidity,non-solid,9,1,0.1111111111111111,Turkish,bottle
bottle,solidity,non-solid,9,1,0.1111111111111111,Spanish (Mexican),bottle
bottle,solidity,non-solid,9,1,0.1111111111111111,Russian,bottle
bottle,solidity,non-solid,9,1,0.1111111111111111,Mandarin (Taiwanese),bottle
bottle,solidity,non-solid,9,1,0.1111111111111111,Mandarin (Taiwanese),bottle
bottle,solidity,non-solid,9,1,0.1111111111111111,Spanish (Peruvian),bottle
bottle,solidity,non-solid,9,1,0.1111111111111111,Spanish (European),bottle
bottle,solidity,non-solid,9,1,0.1111111111111111,Spanish (European),bottle
bottle,solidity,non-solid,9,1,0.1111111111111111,French (French),bottle
bottle,solidity,non-solid,9,1,0.1111111111111111,French (French),bottle
bottle,solidity,solid,9,8,0.8888888888888888,English (American),bottle
bottle,solidity,solid,9,8,0.8888888888888888,Mandarin (Beijing),bottle
bottle,solidity,solid,9,8,0.8888888888888888,Mandarin (Beijing),bottle
bottle,solidity,solid,9,8,0.8888888888888888,Korean,bottle
bottle,solidity,solid,9,8,0.8888888888888888,English (Australian),bottle
bottle,solidity,solid,9,8,0.8888888888888888,Cantonese,bottle
bottle,solidity,solid,9,8,0.8888888888888888,Catalan,bottle
bottle,solidity,solid,9,8,0.8888888888888888,Catalan,bottle
bottle,solidity,solid,9,8,0.8888888888888888,Turkish,bottle
bottle,solidity,solid,9,8,0.8888888888888888,Spanish (Mexican),bottle
bottle,solidity,solid,9,8,0.8888888888888888,Russian,bottle
bottle,solidity,solid,9,8,0.8888888888888888,Mandarin (Taiwanese),bottle
bottle,solidity,solid,9,8,0.8888888888888888,Mandarin (Taiwanese),bottle
bottle,solidity,solid,9,8,0.8888888888888888,Spanish (Peruvian),bottle
bottle,solidity,solid,9,8,0.8888888888888888,Spanish (European),bottle
bottle,solidity,solid,9,8,0.8888888888888888,Spanish (European),bottle
bottle,solidity,solid,9,8,0.8888888888888888,French (French),bottle
bottle,solidity,solid,9,8,0.8888888888888888,French (French),bottle
boulder,category_organization,material,9,3,0.3333333333333333,Korean,boulder
boulder,category_organization,shape,9,6,0.6666666666666666,Korean,boulder
boulder,count_mass,count noun,8,6,0.75,Korean,boulder
boulder,count_mass,mass noun,8,2,0.25,Korean,boulder
boulder,solidity,solid,7,7,1,Korean,boulder
bowl,category_organization,color,7,1,0.14285714285714285,English (American),bowl
bowl,category_organization,color,7,1,0.14285714285714285,Mandarin (Beijing),bowl
bowl,category_organization,color,7,1,0.14285714285714285,Korean,bowl
bowl,category_organization,color,7,1,0.14285714285714285,English (Australian),bowl
bowl,category_organization,color,7,1,0.14285714285714285,Cantonese,bowl
bowl,category_organization,color,7,1,0.14285714285714285,Japanese,bowl
bowl,category_organization,color,7,1,0.14285714285714285,Kiswahili,bowl
bowl,category_organization,color,7,1,0.14285714285714285,Mandarin (Taiwanese),bowl
bowl,category_organization,color,7,1,0.14285714285714285,Hebrew,bowl
bowl,category_organization,color,7,1,0.14285714285714285,French (French),bowl
bowl,category_organization,shape,7,6,0.8571428571428571,English (American),bowl
bowl,category_organization,shape,7,6,0.8571428571428571,Mandarin (Beijing),bowl
bowl,category_organization,shape,7,6,0.8571428571428571,Korean,bowl
bowl,category_organization,shape,7,6,0.8571428571428571,English (Australian),bowl
bowl,category_organization,shape,7,6,0.8571428571428571,Cantonese,bowl
bowl,category_organization,shape,7,6,0.8571428571428571,Japanese,bowl
bowl,category_organization,shape,7,6,0.8571428571428571,Kiswahili,bowl
bowl,category_organization,shape,7,6,0.8571428571428571,Mandarin (Taiwanese),bowl
bowl,category_organization,shape,7,6,0.8571428571428571,Hebrew,bowl
bowl,category_organization,shape,7,6,0.8571428571428571,French (French),bowl
bowl,count_mass,count noun,6,5,0.8333333333333334,English (American),bowl
bowl,count_mass,count noun,6,5,0.8333333333333334,Mandarin (Beijing),bowl
bowl,count_mass,count noun,6,5,0.8333333333333334,Korean,bowl
bowl,count_mass,count noun,6,5,0.8333333333333334,English (Australian),bowl
bowl,count_mass,count noun,6,5,0.8333333333333334,Cantonese,bowl
bowl,count_mass,count noun,6,5,0.8333333333333334,Japanese,bowl
bowl,count_mass,count noun,6,5,0.8333333333333334,Kiswahili,bowl
bowl,count_mass,count noun,6,5,0.8333333333333334,Mandarin (Taiwanese),bowl
bowl,count_mass,count noun,6,5,0.8333333333333334,Hebrew,bowl
bowl,count_mass,count noun,6,5,0.8333333333333334,French (French),bowl
bowl,count_mass,mass noun,6,1,0.16666666666666666,English (American),bowl
bowl,count_mass,mass noun,6,1,0.16666666666666666,Mandarin (Beijing),bowl
bowl,count_mass,mass noun,6,1,0.16666666666666666,Korean,bowl
bowl,count_mass,mass noun,6,1,0.16666666666666666,English (Australian),bowl
bowl,count_mass,mass noun,6,1,0.16666666666666666,Cantonese,bowl
bowl,count_mass,mass noun,6,1,0.16666666666666666,Japanese,bowl
bowl,count_mass,mass noun,6,1,0.16666666666666666,Kiswahili,bowl
bowl,count_mass,mass noun,6,1,0.16666666666666666,Mandarin (Taiwanese),bowl
bowl,count_mass,mass noun,6,1,0.16666666666666666,Hebrew,bowl
bowl,count_mass,mass noun,6,1,0.16666666666666666,French (French),bowl
bowl,solidity,solid,5,5,1,English (American),bowl
bowl,solidity,solid,5,5,1,Mandarin (Beijing),bowl
bowl,solidity,solid,5,5,1,Korean,bowl
bowl,solidity,solid,5,5,1,English (Australian),bowl
bowl,solidity,solid,5,5,1,Cantonese,bowl
bowl,solidity,solid,5,5,1,Japanese,bowl
bowl,solidity,solid,5,5,1,Kiswahili,bowl
bowl,solidity,solid,5,5,1,Mandarin (Taiwanese),bowl
bowl,solidity,solid,5,5,1,Hebrew,bowl
bowl,solidity,solid,5,5,1,French (French),bowl
box,category_organization,material,9,3,0.3333333333333333,English (American),box
box,category_organization,material,9,3,0.3333333333333333,Mandarin (Beijing),box
box,category_organization,material,9,3,0.3333333333333333,Korean,box
box,category_organization,material,9,3,0.3333333333333333,English (Australian),box
box,category_organization,material,9,3,0.3333333333333333,Cantonese,box
box,category_organization,material,9,3,0.3333333333333333,Catalan,box
box,category_organization,material,9,3,0.3333333333333333,Japanese,box
box,category_organization,material,9,3,0.3333333333333333,Spanish (Mexican),box
box,category_organization,material,9,3,0.3333333333333333,Russian,box
box,category_organization,material,9,3,0.3333333333333333,Mandarin (Taiwanese),box
box,category_organization,material,9,3,0.3333333333333333,Spanish (European),box
box,category_organization,material,9,3,0.3333333333333333,French (French),box
